,objid,u,g,r,i,z,redshift
26462,1237661971728433273,18.521060000000002,16.91199,16.026220000000002,15.6095,15.26491,0.10500150000000001
16475,1237658300059681205,19.41009,18.35129,17.82895,17.46005,17.261779999999998,0.1159758
49998,1237668271903998140,19.13429,17.30325,16.28053,15.82115,15.4652,0.1235965
41318,1237667323793637494,19.29629,17.823439999999998,17.0109,16.63269,16.384120000000003,0.1257953
39531,1237667446194634847,19.25093,18.081039999999998,17.43121,17.06926,16.82946,0.11080799999999999
18275,1237660774493782195,19.524810000000002,17.5986,16.57396,16.14227,15.79866,0.1293728
31896,1237662698643063110,19.29028,17.66629,16.8175,16.43318,16.11232,0.1346969
42667,1237667783901380726,19.25222,18.21679,17.59746,17.210810000000002,17.04433,0.1380014
20538,1237661066553524794,18.77184,17.71128,17.24641,16.947879999999998,16.7907,0.1094184
40725,1237666300017967266,18.80211,16.75706,15.6664,15.203510000000001,14.804879999999999,0.11526189999999999
28643,1237662301376086142,19.235229999999998,17.75355,16.941489999999998,16.48225,16.169810000000002,0.10619169999999999
12803,1237657856067829887,18.92105,17.564870000000003,16.69654,16.27805,16.02153,0.1584891
14974,1237660637068263539,19.17696,18.05132,17.34154,16.948610000000002,16.76219,0.19692939999999998
33227,1237664836466377024,18.76505,17.8129,17.38428,17.045679999999997,16.98276,0.1149549
49767,1237668348132786278,19.56541,18.37753,17.73885,17.36748,17.15118,0.15476420000000002
24070,1237662335717146824,18.90929,17.6935,17.11992,16.77769,16.58181,0.1078719
3987,1237651251488948344,18.46793,17.37631,16.736639999999998,16.32858,16.11009,0.1161743
33002,1237663784747925663,18.96025,17.923370000000002,17.416520000000002,17.11965,16.93732,0.1146703
30038,1237662341087166718,19.20303,17.73631,16.98475,16.56625,16.27378,0.1222488
16583,1237658312404238465,18.6332,17.143520000000002,16.315739999999998,15.90196,15.573070000000001,0.10665539999999998
25245,1237662238554718491,19.31268,18.10223,17.41849,17.03235,16.78491,0.1242894
38712,1237667211590172934,18.02936,15.85546,14.794939999999999,14.33735,14.06345,0.1168337
2659,1237651225709838591,19.24835,17.863410000000002,17.19131,16.79534,16.55173,0.11030710000000002
26089,1237662303515836547,18.84577,17.67801,17.0615,16.67035,16.460929999999998,0.1418318
36653,1237665023827247141,19.87426,19.082520000000002,18.71122,18.38221,18.316779999999998,0.16902899999999998
6410,1237655109452955724,19.20917,18.18683,17.66006,17.24801,17.11068,0.1532625
24660,1237662199901651427,19.53688,18.60031,18.13543,17.78521,17.64686,0.1255444
5882,1237655503496937934,19.183870000000002,18.07516,17.45328,17.07374,16.84289,0.1642273
42762,1237668495781331090,18.84364,17.66648,17.15307,16.83989,16.67234,0.10573189999999999
30008,1237662340546691449,19.30169,18.078870000000002,17.41003,17.0692,16.79415,0.1117088
38860,1237665565536288894,18.90031,17.9142,17.44275,17.10507,16.9378,0.1167276
22360,1237661871864938627,18.31523,16.896620000000002,16.16047,15.78987,15.51075,0.10159889999999999
32384,1237663786887020714,18.2582,17.081310000000002,16.45338,16.03943,15.825079999999998,0.11985919999999999
13728,1237657630586568980,19.628339999999998,18.51925,17.81029,17.38844,17.14452,0.12477239999999999
6062,1237654653641621654,19.57268,17.58438,16.56525,16.13809,15.758020000000002,0.1165455
48908,1237667212138250307,19.204320000000003,17.9194,17.10869,16.670479999999998,16.412679999999998,0.22297229999999998
2392,1237650794609180823,19.576,19.17332,18.81007,18.549870000000002,18.84017,0.1473114
43077,1237662474766123208,19.05552,17.703979999999998,16.981360000000002,16.567420000000002,16.30688,0.1147393
28263,1237662236931915872,19.2903,18.19714,17.48245,17.070870000000003,16.802870000000002,0.13666689999999998
45676,1237671124831437129,18.81874,17.677789999999998,17.07317,16.69728,16.541520000000002,0.1098376
48465,1237680092720464479,19.156570000000002,17.28321,16.32118,15.875379999999998,15.53299,0.10763319999999998
41002,1237667259358380144,19.48167,18.70685,18.376620000000003,17.97495,17.975720000000003,0.1205705
466,1237648721247797554,19.79753,18.36905,17.48422,17.0043,16.66402,0.1398189
19742,1237661871319875683,19.42173,17.77904,16.914360000000002,16.510379999999998,16.209210000000002,0.11259680000000001
43897,1237668348681781482,19.57686,18.41218,17.61996,17.20684,16.98049,0.15666729999999998
27792,1237661949738156335,19.08226,18.14445,17.74083,17.4348,17.303720000000002,0.12091220000000001
5264,1237654399701221479,19.50858,18.31071,17.546870000000002,17.17569,16.89039,0.1503047
40123,1237668348669329476,19.4994,18.3974,17.76235,17.3711,17.18785,0.134207
12747,1237657855533842482,19.738220000000002,18.32698,17.54114,17.09136,16.84058,0.1096713
18226,1237660765908500760,19.58519,18.4788,17.76145,17.28313,17.04778,0.128918
24595,1237662264318492805,19.26484,18.5826,18.15328,17.83419,17.73268,0.1916437
13070,1237657774461026859,19.373279999999998,18.24992,17.55019,17.16464,16.92363,0.1373675
36170,1237665531176550477,19.12773,18.17596,17.620060000000002,17.273310000000002,17.089920000000003,0.133683
45338,1237667783358480536,19.85804,18.17439,17.16512,16.763070000000003,16.42031,0.1109326
34573,1237662663220265561,19.410989999999998,17.94465,17.132920000000002,16.69044,16.42002,0.152498
6667,1237655371440455768,19.91724,19.28762,18.89503,18.535529999999998,18.60366,0.1868846
8755,1237652943172534366,18.863979999999998,17.06938,16.09737,15.64809,15.251929999999998,0.10690539999999998
8500,1237654605856178217,19.03825,18.00994,17.51839,17.15775,17.02869,0.1285753
48565,1237671936042926268,18.552889999999998,17.413520000000002,16.84827,16.48559,16.26233,0.1005552
19947,1237661070327873709,18.61054,17.464979999999997,16.70543,16.30082,16.05329,0.1566374
23794,1237661972805779608,19.092589999999998,18.16179,17.06966,16.60239,16.3021,0.24959679999999998
4506,1237651065736986759,18.80473,17.8055,17.369889999999998,17.05159,16.93255,0.1168587
46462,1237668349754605740,18.89247,17.65161,16.960179999999998,16.57207,16.34157,0.13318670000000002
10701,1237654398620663937,18.86599,17.543570000000003,16.87407,16.48791,16.24535,0.102147
49374,1237667549270507658,18.85608,18.12203,17.79038,17.5591,17.56521,0.1799433
13708,1237657630066999316,19.19888,18.294610000000002,17.70734,17.34601,17.21681,0.14842239999999998
5984,1237653651300876426,19.39206,18.404970000000002,17.802310000000002,17.39098,17.173560000000002,0.1556914
21777,1237661069250592826,18.647470000000002,17.87014,17.51276,17.16799,17.20296,0.1437076
1509,1237648720147448055,19.17164,17.72239,16.92725,16.466720000000002,16.17385,0.1144299
11822,1237658491209056459,19.58687,18.66509,18.25258,17.91875,17.81082,0.1243595
10556,1237657189816270871,19.29049,17.88062,17.07613,16.63097,16.331529999999997,0.1372493
2074,1237649919506448570,19.85926,18.7944,18.195629999999998,17.840989999999998,17.5962,0.1545209
3663,1237654626785624561,19.23649,18.12513,17.47109,17.063129999999997,16.88736,0.1944614
21121,1237661387070242842,19.55578,18.47077,17.996579999999998,17.70502,17.58357,0.10535470000000001
48121,1237668625160011919,19.36891,18.47973,17.71782,17.20136,17.00694,0.21165570000000003
48517,1237671128587501781,18.561020000000003,16.90619,16.00303,15.503110000000001,15.17844,0.10319960000000002
48103,1237668624627466418,19.67357,18.30745,17.51511,17.09071,16.77177,0.1108911
5658,1237654605321011401,19.70176,18.56791,17.75209,17.31493,17.04466,0.1759605
44868,1237668289085046911,19.27765,18.22441,17.69841,17.35063,17.214760000000002,0.1103891
28391,1237662662672646229,19.167460000000002,17.11187,16.02582,15.56746,15.204220000000001,0.1310316
31913,1237665024363462785,18.84504,16.82007,15.721429999999998,15.28672,14.91485,0.13034690000000002
18124,1237660412114763960,19.13157,17.145789999999998,16.09625,15.653210000000001,15.256379999999998,0.1118441
10812,1237654610679693471,18.63253,17.482860000000002,16.95433,16.59815,16.388279999999998,0.10034630000000001
47341,1237671260670394548,19.264879999999998,18.14682,17.48815,17.098570000000002,16.8821,0.14322929999999998
25227,1237662238543904868,19.48102,18.256120000000003,17.58129,17.121979999999997,16.84572,0.1152634
43357,1237667322720813225,19.103620000000003,17.64556,16.91967,16.54701,16.24671,0.1079442
30135,1237663783130300659,19.92706,19.01217,18.61509,18.30099,18.24113,0.1091683
7949,1237654602106142810,18.97944,17.050810000000002,16.0617,15.65055,15.32894,0.10761330000000001
6027,1237654653105537155,19.213,17.54983,16.64391,16.22679,15.91131,0.1204366
24410,1237661064411742534,18.90542,17.83905,17.37268,17.07132,16.91692,0.10828879999999999
17185,1237658493893345377,18.97189,17.13124,16.1011,15.67172,15.31231,0.1067413
8273,1237655107301540063,17.77754,16.09866,15.248389999999999,14.7844,14.447020000000002,0.1066897
24748,1237662300819095665,18.80065,17.44637,16.69736,16.307389999999998,16.03107,0.1194378
21667,1237661874005540989,19.13361,17.334020000000002,16.445829999999997,16.09779,15.787870000000002,0.10598189999999999
34853,1237665368508203041,18.14552,16.48615,15.590860000000001,15.16952,14.83325,0.102148
44787,1237667735046062127,18.838520000000003,17.80172,17.41357,17.12193,16.9991,0.120955
11593,1237657610729291942,19.489639999999998,18.08142,17.25488,16.83155,16.532410000000002,0.1209407
31926,1237665024369623218,18.83076,17.58483,16.71058,16.27589,16.02468,0.1560911
11583,1237657610728112262,19.64965,18.210179999999998,17.20308,16.68036,16.337529999999997,0.1501958
27406,1237662195078529228,18.97733,17.731289999999998,17.104129999999998,16.67707,16.45722,0.1167813
24266,1237662193989517471,18.76626,17.524520000000003,16.80036,16.41165,16.15827,0.15119370000000001
7881,1237655468599935378,18.86502,17.431520000000003,16.66005,16.27658,15.9839,0.12328589999999999
22589,1237659119323971752,18.82848,17.569979999999997,16.72909,16.268079999999998,15.97437,0.12459210000000001
25058,1237661850942832829,18.22339,17.07394,16.46554,16.12244,15.933879999999998,0.1298711
48683,1237674365917921650,20.181639999999998,19.69407,19.53418,19.082,19.460829999999998,0.11033079999999999
38464,1237667113872130250,18.75606,17.998379999999997,17.2308,16.73705,16.52335,0.2202415
14206,1237657772313477307,19.627679999999998,18.91776,18.52291,18.272289999999998,18.2181,0.1991621
28528,1237661850395934821,18.42983,17.2083,16.569860000000002,16.13541,15.883820000000002,0.1077651
2672,1237651226246054102,19.37421,17.65146,16.62698,16.13598,15.77679,0.11396769999999999
2030,1237651271891812468,18.98254,18.2057,17.86026,17.48188,17.42442,0.1436366
14095,1237658609829478513,19.01819,17.84163,17.15394,16.77949,16.52851,0.14239839999999998
21838,1237661362912690254,19.12782,17.53422,16.59809,16.17738,15.858920000000001,0.13443770000000002
35347,1237664834860613899,19.29713,18.25716,17.785120000000003,17.48611,17.30893,0.1111117
14512,1237658800430121059,19.7744,18.554779999999997,17.76526,17.33417,17.06746,0.1984846
19186,1237660669281960092,19.751829999999998,18.46333,17.81006,17.4202,17.1808,0.10911769999999998
27350,1237662697576595634,18.764229999999998,17.5475,16.826970000000003,16.42974,16.16744,0.1258414
31332,1237665227302240275,18.26539,17.63273,17.36865,17.048939999999998,17.09838,0.1329764
39288,1237664337713823877,18.85453,17.47814,16.73705,16.317989999999998,16.048370000000002,0.102927
48119,1237668625159422054,19.09984,17.17516,16.148329999999998,15.6985,15.339139999999999,0.11272599999999999
31594,1237663278461550769,19.670279999999998,18.7193,18.355320000000003,18.04437,17.99989,0.12698810000000002
4746,1237654030330298634,19.48109,18.00031,17.15311,16.68509,16.33375,0.1355394
35330,1237664834854584724,18.25676,17.001089999999998,16.28266,15.894520000000002,15.6883,0.155558
13421,1237657608035238139,19.66739,19.1723,18.6502,18.51381,18.19993,0.29971529999999996
8953,1237654029255639119,18.9731,17.71745,16.961289999999998,16.5561,16.28804,0.137487
42116,1237667253481570413,19.3524,18.071089999999998,17.37929,16.9911,16.7336,0.1400235
46399,1237667910057722005,18.94406,18.073339999999998,17.50167,17.17756,16.99365,0.1618984
47500,1237678617937510929,19.90622,19.1026,18.63004,18.26715,18.17405,0.16037200000000001
24972,1237660670886084816,19.27979,18.2291,17.67146,17.32668,17.14089,0.10159910000000001
13420,1237657608034910404,19.13887,17.673779999999997,16.91121,16.50339,16.27068,0.11431019999999999
44649,1237668272985407712,19.38978,18.28334,17.73935,17.35475,17.14232,0.1218451
37949,1237665371721761044,19.186529999999998,18.235,17.7431,17.39583,17.25564,0.133512
11035,1237655470209958123,19.17509,17.60333,16.74285,16.30327,15.96345,0.1029407
21952,1237661872410722434,19.41368,18.259120000000003,17.67035,17.32096,17.08727,0.1021432
49776,1237668348134424792,18.99447,17.72354,17.02658,16.68751,16.42001,0.1534287
37786,1237664667893956764,19.75895,18.40084,17.58049,17.13854,16.81997,0.1176202
41139,1237667781216829657,19.67795,17.7918,16.75091,16.31311,15.9522,0.1350295
18886,1237657857140916313,18.79297,17.18758,16.34871,15.950029999999998,15.59131,0.1108432
29169,1237662263775527137,19.50495,18.67272,18.33087,18.022000000000002,17.91091,0.1234778
42477,1237667736121376845,18.72006,17.4281,16.71564,16.263170000000002,15.976389999999999,0.11103769999999999
1408,1237651251505725555,19.07776,17.69296,16.90597,16.47853,16.150570000000002,0.1077463
19763,1237661871322824858,19.54841,17.581120000000002,16.49689,16.05797,15.72112,0.14174260000000002
27905,1237662683608842323,18.56587,17.302329999999998,16.59764,16.20723,15.925870000000002,0.1188542
36242,1237665531715322068,18.75167,17.45281,16.74523,16.349870000000003,16.083879999999997,0.104852
43633,1237667429034295404,19.4565,17.94653,17.093220000000002,16.691679999999998,16.357020000000002,0.1103927
21689,1237661874012160089,19.385939999999998,18.54695,18.13291,17.8033,17.723229999999997,0.1213988
30335,1237663275775688736,19.23013,18.192829999999997,17.57943,17.13835,16.90188,0.1121846
44029,1237667781736202546,19.14198,18.10971,17.46163,17.13539,16.82979,0.1374875
48951,1237671940872405218,18.80722,17.84971,17.34993,16.96936,16.82339,0.1294009
3846,1237655108911431793,19.281370000000003,17.62967,16.71965,16.28956,15.954379999999999,0.1260848
43956,1237668349222257126,19.32938,18.04557,17.48796,17.21126,16.97953,0.14112779999999997
455,1237648721246617773,19.548579999999998,18.31834,17.78519,17.459670000000003,17.29666,0.1034952
36417,1237665225693462614,19.27698,17.705820000000003,16.80044,16.356279999999998,16.04091,0.1470255
6095,1237654654176854124,19.09775,18.34735,18.057029999999997,17.69644,17.67773,0.1234566
130,1237648720178512233,18.639029999999998,17.26078,16.37794,15.89647,15.54084,0.1200958
13244,1237659145096397034,19.42205,18.290979999999998,17.68964,17.33175,17.054270000000002,0.1314151
3640,1237652901834063971,19.13832,17.2902,16.3609,15.964979999999999,15.62628,0.11604210000000001
46161,1237667210522853511,19.2285,17.81615,17.24354,16.92171,16.68682,0.1040711
14648,1237661064419344684,18.78349,17.21304,16.37554,15.92355,15.582270000000001,0.10928
21482,1237661388147196090,19.42442,18.28153,17.57951,17.169079999999997,16.92003,0.1256939
6496,1237655108374954110,19.77843,19.15981,18.363229999999998,18.0548,17.67726,0.3103933
47695,1237671122682446313,19.3107,17.29634,16.29729,15.868910000000001,15.499179999999999,0.1099483
21388,1237662224619602115,19.35215,18.34256,17.68307,17.3151,17.132279999999998,0.18959
6047,1237654653635723514,19.71106,17.96905,17.12564,16.68499,16.393620000000002,0.1031288
20279,1237661357545554011,19.1543,18.16092,17.50122,17.1321,16.88331,0.1376885
29411,1237662337866203462,19.04479,18.08444,17.572860000000002,17.27759,17.13877,0.16452979999999998
42086,1237667253474427061,19.45926,18.28029,17.643829999999998,17.267329999999998,17.023020000000002,0.14035079999999997
29003,1237662498929836266,19.20131,18.261589999999998,17.53893,17.14643,16.97556,0.18714370000000002
24661,1237662200422727832,19.55029,18.14751,17.38339,17.01012,16.742729999999998,0.1280431
35665,1237664673791541496,19.5039,18.01289,17.23189,16.835910000000002,16.50279,0.1172271
3708,1237654651495514217,18.971529999999998,17.86209,17.38645,17.02591,16.837320000000002,0.10918119999999999
48492,1237671128053579917,19.48665,18.42481,17.590970000000002,17.11596,16.87981,0.2236524
41819,1237667550883807236,19.022479999999998,17.18873,16.20603,15.76835,15.43389,0.10232360000000001
